NetID,Email Address,Section,First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time,Quiz 1,Quiz 2,Quiz 3,Quiz 4,Quiz 5,Exam 1 Score,Exam 2 Score,Exam 3 Score,Total Homework,Average Homework,Homework Score,Total Quizzes,Average Quizzes,Quiz Score,Final Score,Ceiling Score,Final Grade
sbr74322,sherry.rogers@univ.edu,2,Sherry,Rogers,sbr74322,58.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,49,80,2019-09-12 08:56:02-07:00,68,100,2019-09-19 08:56:02-07:00,50,70,2019-09-26 08:56:02-07:00,75,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,44,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,56,60,2019-10-31 08:56:02-07:00,63,100,2019-10-08 12:30:07-07:00,92,100,2019-11-08 12:30:07-07:00,80,100,2019-12-08 12:30:07-07:00,4,12,17,9,11,0.63,0.92,0.8,0.7405405405405405,0.7453690476190478,0.7453690476190478,0.7681159420289855,0.7446320346320345,0.7681159420289855,0.7720824016563148,78.0,C
skr62062,steven.roberts@univ.edu,2,Steven,Roberts,skr62062,56.0,80,2019-08-29 08:56:02-07:00,75,80,2019-09-05 08:56:02-07:00,76,80,2019-09-12 08:56:02-07:00,92,100,2019-09-19 08:56:02-07:00,59,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,60,70,2019-10-17 08:56:02-07:00,59,60,2019-10-24 08:56:02-07:00,49,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,80,100,2019-11-08 12:30:07-07:00,67,100,2019-12-08 12:30:07-07:00,8,14,8,9,8,0.7,0.8,0.67,0.8621621621621621,0.8589722222222221,0.8621621621621621,0.6811594202898551,0.6881436210847975,0.6881436210847975,0.7668079511903042,77.0,C
djd31335,desiree.delgado@univ.edu,2,Desiree,Delgado,djd31335,69.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,74,80,2019-09-12 08:56:02-07:00,64,100,2019-09-19 08:56:02-07:00,60,70,2019-09-26 08:56:02-07:00,55,90,2019-10-03 08:56:02-07:00,31,50,2019-10-10 08:56:02-07:00,55,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,88,100,2019-10-08 12:30:07-07:00,69,100,2019-11-08 12:30:07-07:00,78,100,2019-12-08 12:30:07-07:00,4,7,9,8,4,0.88,0.69,0.78,0.7945945945945946,0.7993134920634921,0.7993134920634921,0.463768115942029,0.4528953399541635,0.463768115942029,0.6888558316080055,69.0,D
smg03171,sherry.good@univ.edu,2,Sherry,Good,smg03171,50.0,80,2019-08-29 08:56:02-07:00,48,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,94,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,77,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,47,60,2019-10-31 08:56:02-07:00,89,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00,6,12,7,7,9,0.89,0.88,0.64,0.8121621621621622,0.8103531746031747,0.8121621621621622,0.5942028985507246,0.6014438502673797,0.6014438502673797,0.7337980199450789,74.0,C
ksb85997,kelsey.brown@univ.edu,2,Kelsey,Brown,ksb85997,78.0,80,2019-08-29 08:56:02-07:00,68,80,2019-09-05 08:56:02-07:00,52,80,2019-09-12 08:56:02-07:00,80,100,2019-09-19 08:56:02-07:00,51,70,2019-09-26 08:56:02-07:00,70,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,46,70,2019-10-17 08:56:02-07:00,59,60,2019-10-24 08:56:02-07:00,56,60,2019-10-31 08:56:02-07:00,80,100,2019-10-08 12:30:07-07:00,69,100,2019-11-08 12:30:07-07:00,83,100,2019-12-08 12:30:07-07:00,10,15,9,14,4,0.8,0.69,0.83,0.822972972972973,0.8335158730158732,0.8335158730158732,0.7536231884057971,0.754367201426025,0.754367201426025,0.7932165096341568,80.0,B
wad63934,william.daniel@univ.edu,2,William,Daniel,wad63934,48.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,72,80,2019-09-12 08:56:02-07:00,76,100,2019-09-19 08:56:02-07:00,65,70,2019-09-26 08:56:02-07:00,60,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,36,60,2019-10-31 08:56:02-07:00,84,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,9,10,10,9,5,0.84,0.91,0.95,0.7675675675675676,0.7700952380952379,0.7700952380952379,0.6231884057971014,0.6265215176979883,0.6265215176979883,0.7714945505474917,78.0,C
amc28428,adam.cooper@univ.edu,2,Adam,Cooper,amc28428,80.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,78,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,65,70,2019-09-26 08:56:02-07:00,55,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,44,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,53,60,2019-10-31 08:56:02-07:00,65,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,90,100,2019-12-08 12:30:07-07:00,4,10,16,7,12,0.65,0.63,0.9,0.85,0.8501587301587301,0.8501587301587301,0.7101449275362319,0.6942959001782532,0.7101449275362319,0.7836069703243617,79.0,C
lmb95641,lauren.brock@univ.edu,2,Lauren,Brock,lmb95641,74.0,80,2019-08-29 08:56:02-07:00,58,80,2019-09-05 08:56:02-07:00,62,80,2019-09-12 08:56:02-07:00,82,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,51,70,2019-10-17 08:56:02-07:00,60,60,2019-10-24 08:56:02-07:00,54,60,2019-10-31 08:56:02-07:00,75,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,96,100,2019-12-08 12:30:07-07:00,7,14,11,12,7,0.75,0.72,0.96,0.827027027027027,0.8211666666666666,0.827027027027027,0.7391304347826086,0.7314463967405145,0.7391304347826086,0.8060499412455934,81.0,B
aes07091,andrea.smith@univ.edu,2,Andrea,Smith,aes07091,80.0,80,2019-08-29 08:56:02-07:00,71,80,2019-09-05 08:56:02-07:00,61,80,2019-09-12 08:56:02-07:00,73,100,2019-09-19 08:56:02-07:00,61,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,47,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,41,60,2019-10-31 08:56:02-07:00,66,100,2019-10-08 12:30:07-07:00,97,100,2019-11-08 12:30:07-07:00,86,100,2019-12-08 12:30:07-07:00,5,10,7,12,12,0.66,0.97,0.86,0.8351351351351352,0.8354920634920635,0.8354920634920635,0.6666666666666666,0.6780239368474662,0.6780239368474662,0.7966040064510652,80.0,B
dsg54218,desiree.garcia@univ.edu,2,Desiree,Garcia,dsg54218,68.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,95,100,2019-09-19 08:56:02-07:00,60,70,2019-09-26 08:56:02-07:00,73,90,2019-10-03 08:56:02-07:00,35,50,2019-10-10 08:56:02-07:00,47,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,81,100,2019-10-08 12:30:07-07:00,99,100,2019-11-08 12:30:07-07:00,70,100,2019-12-08 12:30:07-07:00,8,10,6,10,6,0.81,0.99,0.7,0.8554054054054054,0.8443849206349207,0.8554054054054054,0.5797101449275363,0.5922332569391393,0.5922332569391393,0.764332139243904,77.0,C
asm59771,ashley.martin@univ.edu,2,Ashley,Martin,asm59771,50.0,80,2019-08-29 08:56:02-07:00,66,80,2019-09-05 08:56:02-07:00,80,80,2019-09-12 08:56:02-07:00,68,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,63,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,48,60,2019-10-31 08:56:02-07:00,67,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,68,100,2019-12-08 12:30:07-07:00,5,7,8,13,11,0.67,0.72,0.68,0.7986486486486486,0.7952698412698413,0.7986486486486486,0.6376811594202898,0.6474076903488668,0.6474076903488668,0.7211817665641196,73.0,C
lba53221,lauren.anderson@univ.edu,2,Lauren,Anderson,lba53221,55.0,80,2019-08-29 08:56:02-07:00,75,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,75,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,48,50,2019-10-10 08:56:02-07:00,44,70,2019-10-17 08:56:02-07:00,44,60,2019-10-24 08:56:02-07:00,56,60,2019-10-31 08:56:02-07:00,94,100,2019-10-08 12:30:07-07:00,67,100,2019-11-08 12:30:07-07:00,86,100,2019-12-08 12:30:07-07:00,8,6,11,11,6,0.94,0.67,0.86,0.7891891891891892,0.793638888888889,0.793638888888889,0.6086956521739131,0.6120091673032849,0.6120091673032849,0.7440583057465411,75.0,C
kxw26270,kimberly.williams@univ.edu,2,Kimberly,Williams,kxw26270,72.0,80,2019-08-29 08:56:02-07:00,80,80,2019-09-05 08:56:02-07:00,63,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,57,70,2019-09-26 08:56:02-07:00,71,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,42,60,2019-10-24 08:56:02-07:00,49,60,2019-10-31 08:56:02-07:00,82,100,2019-10-08 12:30:07-07:00,95,100,2019-11-08 12:30:07-07:00,85,100,2019-12-08 12:30:07-07:00,6,6,11,11,9,0.82,0.95,0.85,0.8027027027027027,0.7891626984126984,0.8027027027027027,0.6231884057971014,0.6256455309396486,0.6256455309396486,0.7722747403629757,78.0,C
axd11293,amber.daniels@univ.edu,2,Amber,Daniels,axd11293,54.0,80,2019-08-29 08:56:02-07:00,57,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,95,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,95,100,2019-11-08 12:30:07-07:00,88,100,2019-12-08 12:30:07-07:00,7,15,16,5,6,0.68,0.95,0.88,0.8432432432432433,0.8396666666666665,0.8432432432432433,0.7101449275362319,0.6869365928189457,0.7101449275362319,0.8113407755581669,82.0,B
jxw87000,john.woodard@univ.edu,2,John,Woodard,jxw87000,51.0,80,2019-08-29 08:56:02-07:00,68,80,2019-09-05 08:56:02-07:00,56,80,2019-09-12 08:56:02-07:00,71,100,2019-09-19 08:56:02-07:00,69,70,2019-09-26 08:56:02-07:00,60,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,56,70,2019-10-17 08:56:02-07:00,41,60,2019-10-24 08:56:02-07:00,60,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,93,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,11,14,11,13,8,0.68,0.93,0.62,0.7635135135135135,0.7693214285714286,0.7693214285714286,0.8260869565217391,0.8351260504201681,0.8351260504201681,0.7782663865546218,78.0,C
axc64717,alec.curry@univ.edu,2,Alec,Curry,axc64717,69.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,66,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,59,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,65,100,2019-10-08 12:30:07-07:00,78,100,2019-11-08 12:30:07-07:00,83,100,2019-12-08 12:30:07-07:00,9,9,9,12,11,0.65,0.78,0.83,0.8756756756756757,0.8727817460317461,0.8756756756756757,0.7246376811594203,0.7442806213394448,0.7442806213394448,0.8085544566721038,81.0,B
tce09928,timothy.edwards@univ.edu,2,Timothy,Edwards,tce09928,49.0,80,2019-08-29 08:56:02-07:00,72,80,2019-09-05 08:56:02-07:00,60,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,84,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,60,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,71,100,2019-12-08 12:30:07-07:00,6,14,6,5,7,0.68,0.73,0.71,0.7824324324324324,0.7715833333333334,0.7824324324324324,0.5507246376811594,0.5544410491469315,0.5544410491469315,0.6928052877170525,70.0,C
mjj83180,margaret.james@univ.edu,2,Margaret,James,mjj83180,67.0,80,2019-08-29 08:56:02-07:00,63,80,2019-09-05 08:56:02-07:00,48,80,2019-09-12 08:56:02-07:00,81,100,2019-09-19 08:56:02-07:00,62,70,2019-09-26 08:56:02-07:00,89,90,2019-10-03 08:56:02-07:00,36,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,90,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,8,11,9,7,11,0.85,0.9,0.97,0.8135135135135135,0.8093888888888889,0.8135135135135135,0.6666666666666666,0.6813368983957219,0.6813368983957219,0.807806474924122,81.0,B
cxn83965,cindy.nguyen@univ.edu,2,Cindy,Nguyen,cxn83965,51.0,80,2019-08-29 08:56:02-07:00,59,80,2019-09-05 08:56:02-07:00,58,80,2019-09-12 08:56:02-07:00,63,100,2019-09-19 08:56:02-07:00,52,70,2019-09-26 08:56:02-07:00,58,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,66,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,41,60,2019-10-31 08:56:02-07:00,82,100,2019-10-08 12:30:07-07:00,68,100,2019-11-08 12:30:07-07:00,82,100,2019-12-08 12:30:07-07:00,7,10,6,10,10,0.82,0.68,0.82,0.7351351351351352,0.751015873015873,0.751015873015873,0.6231884057971014,0.6407181054239878,0.6407181054239878,0.7246217808335456,73.0,C
cxw68726,carol.watkins@univ.edu,2,Carol,Watkins,cxw68726,64.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,69,80,2019-09-12 08:56:02-07:00,88,100,2019-09-19 08:56:02-07:00,60,70,2019-09-26 08:56:02-07:00,66,90,2019-10-03 08:56:02-07:00,36,50,2019-10-10 08:56:02-07:00,51,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,57,60,2019-10-31 08:56:02-07:00,62,100,2019-10-08 12:30:07-07:00,92,100,2019-11-08 12:30:07-07:00,98,100,2019-12-08 12:30:07-07:00,6,6,11,5,5,0.62,0.92,0.98,0.8405405405405405,0.8398214285714285,0.8405405405405405,0.4782608695652174,0.47326457855869625,0.4782608695652174,0.7496944770857814,75.0,C
lxs77616,leslie.sparks@univ.edu,2,Leslie,Sparks,lxs77616,66.0,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,54,80,2019-09-12 08:56:02-07:00,66,100,2019-09-19 08:56:02-07:00,48,70,2019-09-26 08:56:02-07:00,56,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,63,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,61,100,2019-10-08 12:30:07-07:00,95,100,2019-11-08 12:30:07-07:00,90,100,2019-12-08 12:30:07-07:00,7,9,16,8,8,0.61,0.95,0.9,0.7581081081081081,0.7640436507936509,0.7640436507936509,0.6956521739130435,0.6831270690094219,0.6956521739130435,0.7748131124913734,78.0,C
bcf26283,brandon.flores@univ.edu,2,Brandon,Flores,bcf26283,62.0,80,2019-08-29 08:56:02-07:00,52,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,45,70,2019-09-26 08:56:02-07:00,71,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,45,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,54,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,93,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00,7,15,11,13,7,0.96,0.93,0.65,0.7810810810810811,0.7782103174603175,0.7810810810810811,0.7681159420289855,0.759065444359562,0.7681159420289855,0.7813672150411282,79.0,C
